mass_1_source,mass_2_source,redshift,luminosity_distance,theta_jn,ra,dec,psi,phase,geocent_time,a_1,a_2
1.3866843561843416,1.3702526627381464,1.2692702259859143,9111.970235552239,0.0534770505550895,3.2538744633948182,1.4639674758145587,1.339745022892608,1.8606957789405003,1595740335.9830565,0.0,0.0
1.3045126591528682,1.294642553483877,1.9376460312384955,15320.508863641298,0.0692859195342378,4.480826317159132,0.010738103338275514,2.6870611048022752,5.652767815700045,1590918710.8224993,0.0,0.0
1.3584449278252932,1.3411425275277586,1.8394262526994696,14376.456194403849,0.07757145067417529,1.168747848386756,-1.159181271840023,3.1138217733769915,2.975681186834607,1589044563.0770786,0.0,0.0
1.3577328670438347,1.2897709860952637,2.095113762577141,16852.69059032114,0.03283553803743311,5.9783241343349,0.5626654808067431,0.20747795908933128,4.628799689521116,1595489707.433058,0.0,0.0
1.385829104879731,1.1914172981094673,1.6338232235143637,12432.390729428627,0.05690732641492857,1.8402249024885105,-0.38931376688327585,0.7160273009441711,2.3228270919294647,1588434037.3010514,0.0,0.0
1.3774821846834702,1.3669609518595276,3.0405635993956537,26438.610232777464,0.05073614540511409,5.498482889380023,-0.6038413586917291,1.493285170859556,5.534194205171462,1591327175.613095,0.0,0.0
1.5049583587000948,1.2799779557432753,2.730912852024128,23235.7628830447,0.03942242107174232,2.3374997437010854,-0.5018427488641116,2.1681280664398765,0.6419229655075883,1589722473.857662,0.0,0.0
1.3070052294408652,1.2489578815121005,4.548588847652015,42664.56538227617,0.057878581529337926,4.216263878497862,0.3206569948730293,1.0829911187274293,3.8165039152941205,1581735422.7294347,0.0,0.0
1.5432550539807013,1.2050336661790764,1.7356712411267816,13389.714996115408,0.029744209778371104,1.4980702594424355,-0.5330448044584578,2.5111545969183173,3.2566943827083397,1590169100.1881425,0.0,0.0
1.3503071855269753,1.33775660920267,1.549326793281126,11647.271389186275,0.050269783948849296,4.354871660386601,-1.2875200730211431,0.671612530930841,0.889343277706356,1599535172.737585,0.0,0.0
1.4855047902622132,1.37342638741397,3.12524164967212,27323.569969917393,0.034026928926912,0.11953011740425622,0.10981591011312959,1.5727048085014528,5.657825962955736,1588460725.9636064,0.0,0.0
1.3196568752416662,1.2144409166423424,2.204545200819181,17930.01157296718,0.047836576797553966,6.16180963214496,-0.9344807242049403,2.4130380878397766,2.8311568882398666,1580531500.2217183,0.0,0.0
