z,theta_v,Ep_obs,Fp,T90,snr_ETS_15,snr_ETN_15,snr_network,detected
2.049028284541905,2.955478788416712,545.4086462700833,2.2868471402340704,0.6024282058710569,0.6721373986817156,4.882507289839888,4.928554161013782,False
1.5292826942770787,3.260549626948753,195.6566250021971,15.956652067324743,0.2571941987805967,11.502988163969059,11.922171724451454,16.566741240440802,True
3.089031168901608,3.50734889259424,163.7392119975799,0.6739357952221112,1.7372143725726863,4.703203303748881,4.748162205515931,6.683200254839317,False
2.362057221822476,1.6764287472832768,811.0091293799011,5.661614882988295,0.4275544764057098,7.8715742204805546,8.281909738889672,11.425922703731619,True
0.5652340517243775,2.528005024504945,4498.373918561553,24.01314070229733,0.6868293129002252,15.38122968505997,7.196738629760037,16.981615751442806,True
2.038008504527904,2.327575621237266,522.6826739858966,2.554181199262576,0.4321085114165015,9.275180589658486,9.23875471450885,13.09135453823007,True
1.5340526146014484,2.110506538614413,851.2459755901535,4.078169836398226,1.7066865597679617,8.90185097453763,6.92324926188112,11.27715970956402,True
1.0358718503724096,3.8966110307846304,463.1001422596236,1.0867006365362355,1.3355956483363562,14.282660235028358,15.22499523757011,20.875700308571513,True
3.674717064043895,3.428720116365884,225.96796903555955,1.3642986295163009,1.78668168745281,0.7784354209832752,3.548784974075731,3.6331579234692093,False
1.8112233821452224,3.096376160840323,800.0785038764452,2.7646684564704884,0.6928103479595382,6.826905796353387,6.421694665457045,9.372555954948625,True
1.4777822000238707,0.2401303058951045,323.02418431387065,0.8809657512602269,0.4804039937939725,5.7959814892400985,2.325953611586087,6.245275144208158,False
0.8647508983323062,2.4461801229965885,1658.631138663475,4.791780743666532,0.8103158810008412,17.37766943596581,16.373921604643172,23.87653039578198,True
2.123067861223985,3.54100229054482,153.12578042606432,2.123363645421576,0.3135252411096151,4.776059511738356,4.577752321253482,6.615630036089387,False
1.438092720411159,3.6456222593587433,300.8491020829632,1.7863966207576252,0.7973783023635009,9.219135915931117,9.283998198333212,13.08377199369759,True
0.6294218187226281,4.957400380172752,175.61493246763928,0.6882174290997146,1.2189105047176072,8.091668002317947,13.490061622303507,15.730761381232698,True
1.160914982577708,2.2587383455984384,353.96768455191824,1.5271194417313378,1.578342709225627,11.086272296027037,8.764234492130742,14.132134999875666,True
1.154088521455618,1.704217685252418,461.70982138639897,4.6843127475847455,0.5014851520780206,9.414473713783929,10.620323826293763,14.192378006622835,True
0.453219741342129,3.4192394460558706,1038.2018883314022,42.3270045554811,0.2542916074252794,29.192792938890175,26.941935518806986,39.725143789198164,True
2.129276072875171,2.5293016694898243,535.9524806896866,3.44460151822029,0.309941414999881,6.88413459854359,6.977475772530324,9.801860911434755,True
