z,theta_v,Ep_obs,Fp,T90
2.8556687034339316,2.1211405731826596,1567.382320405512,2.395991350293561,0.5611348956172211
0.747074405289945,3.4736364844347873,302.3210795359696,1.9292941464918225,1.3155630502619908
1.4730968355790832,0.5438606947513589,1404.195136898424,1.224536067644399,1.9395569757755577
1.455593324933386,3.8437841192786926,168.8912021730706,1.17239494474821,1.8702435382501608
0.739983506299098,3.9506556178418806,628.815184492903,2.0952103622092877,0.9636348745300064
1.0695288978851725,3.316198445834905,638.2417895797894,4.89204614631296,0.5580840360175066
1.6710318370676784,1.550574264465596,1301.9326439577073,4.849477132469564,0.29113875326037997
1.7590120088438295,3.4717504554368586,351.4455600222642,0.9492597809652321,0.7018561767703065
2.4677535177877754,1.8002928056202838,370.7774152525458,1.8385139502198442,0.43019856506631543
1.705011906560304,1.1548937841047735,489.1011520995771,1.2865055275758974,0.5210432785770169
1.4247092956349832,1.439575360373381,934.5678202542263,1.520541150247056,0.9277245282512158
3.1195965047477934,1.7096735777859602,142.35424271830638,209.25884999832905,0.15613385927084442
2.4279256178339392,2.104024297687075,339.06435019483087,1.725771098979679,1.5373323509045942
2.089854660568265,2.722844684830085,347.05220124529217,1.5574228566441928,0.7170673561537676
0.6760876023607589,1.2861401909027317,949.4952000623122,3.9313112765268508,1.0894848881228443
1.3837628416943422,3.4717504554368586,262.15699762617095,1.895665901721838,0.6562465351612334
1.1833745206414745,1.5557612804874101,1519.638250896739,1.201234247774007,1.5034674503282477
1.1343052478715627,2.9435534929906533,158.6712333483975,1.9414994730296935,0.9956961329894964
1.9246209587866705,2.5390020196040033,813.1799986036519,1.1580552891573894,1.1597272142293376
2.7497868500532983,2.733206157549362,243.5423048338838,0.8435301557633396,1.1980688277989218
1.7274183427478231,4.028300981723373,492.15765693664923,1.2000863197578644,0.6067117137060392
1.0696410392599773,0.9825491816758877,2071.378548587413,37.78246993127921,0.12002915349381106
0.5791236538246589,1.3262498212118656,1037.5391811971288,3.5955972624701826,1.2423079539629565
3.2037000212695528,4.041637233490435,316.6493673697951,0.7919562048316247,0.9982044861776905
2.281437064747171,1.8813377475861952,364.6132643901211,5.62270742429286,0.8304896898388099
1.8859990250210235,3.632765467907363,576.6391443207041,1.8723716657702523,0.4835385649797838
2.1336568647527723,3.117283767577956,531.570973181915,5.624773241284525,0.11686813562372524
5.015215347367628,2.8133407048724717,710.2139322911704,1.2647220392233534,1.8272916670307529
1.283070024993842,3.54100229054482,858.4675787536177,2.762932935949858,0.8075492158311026
0.5466206137820631,1.5431303448318727,524.8543480238235,8.224198511600376,1.2586266519019997
2.4679309423103795,3.8620787576058935,449.6128401611868,10.972185979245554,0.09572195931779069
0.39207855847697104,1.3471729739879765,3124.094228632549,9.020485466295865,1.3547247528424604
1.130583623540982,3.837947455586922,438.71309933351347,1.4057303944425403,1.3641455878860826
2.6011936602531454,4.374416593455581,730.2501963503314,5.988550446285121,0.06476761759898178
1.0323292251334237,3.2665762929885966,945.9073575647292,2.427695710390023,0.998577365429353
1.4443182048563776,2.9910868287772305,598.1379762620847,4.284513609114906,0.28555431264840986
1.6855151056389106,1.8851966784517769,231.57901634366803,2.9321542202525097,0.4496744835855404
1.4387227023240086,3.537790564511897,778.7468853282277,4.52407213673921,0.42199532351017194
0.8664236172912076,0.9058054886517384,1614.6392938399035,10.228870827534221,0.5040746196525323
1.1647309648755888,3.8715229982568604,330.86728796686407,10.443458769367835,0.11461422828408041
2.1870501779583007,3.0200760672144957,579.1830726839561,0.8388030880400714,1.9300582456068864
1.44995415108203,0.341821880884328,1012.767099095007,4.135547819724739,0.19735023625733342
2.7953802675721198,3.2010001100922834,250.12991483553586,1.9093510078499603,1.3039702032596823
1.8823507596710218,2.014167343456428,261.93922956221974,1.0950904553967766,1.3313436657912447
2.158499878330974,2.1653465770114817,508.07003171870076,2.2806687012984592,0.6551046288584572
1.300937084094902,1.550574264465596,1134.980627228793,3.053608843481315,0.6086924726534746
1.1794544220765122,2.689322910867587,757.1238025883482,1.158532943767646,1.317313256770315
1.0725521873499444,4.97740492756298,146.82491069857252,3.842517703243018,0.16462062182310636
3.458280185914319,2.894701900329828,112.75715123657923,1.4389875537692711,0.3090354209208986
