dur,imx,imy,ndets,solid_angle,timeID,time,A,Epeak,gamma,nllh,bkg_nllh,TS
1.024,-0.76,-0.24,9898,9982.975674986088,1024,785996578.37434,0.0033255713328432177,532.9324950361963,-0.1,75.3426735060163,123.17613377119824,9.780946811549681
1.024,-0.76,-0.24,9898,9982.975674986088,12801024,785996579.65434,0.004637997133575404,511.7318712085067,-0.1,72.31811149581789,160.9486820336509,13.313945360998972
1.024,-0.76,-0.24,9898,9982.975674986088,15361024,785996579.9103401,0.004101775749049197,537.952588819912,-0.1,83.4499762635422,158.08612831580245,12.217704534998402
1.024,-0.76,-0.24,9898,9982.975674986088,17921024,785996580.1663401,0.003665183888331832,572.9073047449044,-0.1,79.79709234754326,145.79673788333005,11.489094440884955
1.024,-0.76,-0.24,9898,9982.975674986088,23041024,785996580.6783401,0.002083255801043393,671.0451064300593,0.06377405836602429,77.01955765034037,101.78321968582136,7.03756520900247
1.024,-0.76,-0.24,9898,9982.975674986088,25601024,785996580.93434,0.0014057006682102714,1000.0,-0.051109387367576024,70.68703436564431,91.46572829611486,6.446501986421869
1.024,-0.76,-0.24,9898,9982.975674986088,74241024,785996585.7983401,0.001540057292279376,1000.0,0.12278778232622885,77.99757029001552,98.99591485309418,6.480485253910954
1.024,-0.76,-0.24,9898,9982.975674986088,76801024,785996586.05434,0.001936889445489722,624.051578282985,-0.1,73.16530894938978,93.45495538578564,6.370187820841055
1.024,-0.76,-0.24,9898,9982.975674986088,79361024,785996586.31034,0.0013301895325518872,1000.0,-0.1,69.28688986252953,88.74239035068047,6.237868303860051
1.024,-0.76,-0.24,9898,9982.975674986088,89601024,785996587.3343401,0.0019157271724248126,605.3092932932044,-0.1,75.9990447854199,95.02546590925486,6.168698586223024
1.024,-0.76,-0.24,9898,9982.975674986088,92161024,785996587.59034,0.0016010801298510264,776.3849332613712,-0.1,79.06719419570528,98.59092187032002,6.248796312029179
1.024,-0.76,-0.24,9898,9982.975674986088,81921024,785996586.5663401,0.001581202990533589,816.8827696696931,-0.1,73.42638458454863,94.10112685608111,6.430356486468302
2.048,-0.76,-0.24,9898,9982.975674986088,-81922048,785996570.18234,0.0009024494313793923,1000.0,0.3194910144806282,79.9506544431569,92.75118200903839,5.059748524557615
2.048,-0.76,-0.24,9898,9982.975674986088,-56322048,785996572.7423401,0.0007433078963763977,1000.0,0.2559792348218359,79.90789649538888,88.94491019904203,4.251355949259752
2.048,-0.76,-0.24,9898,9982.975674986088,-51202048,785996573.25434,0.0006761796198499284,1000.0,0.20541690760466502,79.29968391321336,87.12121004834975,3.9551298676873796
2.048,-0.76,-0.24,9898,9982.975674986088,2048,785996578.37434,0.003661275622198392,546.9500362479605,-0.1,82.75608769031676,205.49538701061147,15.667756656285846
2.048,-0.76,-0.24,9898,9982.975674986088,-5122048,785996577.8623401,0.003570902037120641,515.2953754931697,-0.1,88.12975843469219,192.82979870688817,14.470662754151654
2.048,-0.76,-0.24,9898,9982.975674986088,-10242048,785996577.35034,0.0033590679339773467,451.2711951654202,-0.1,81.91414439213193,155.9662575669751,12.16980798327099
2.048,-0.76,-0.24,9898,9982.975674986088,10242048,785996579.3983401,0.0034185163646104823,601.9372036876127,-0.1,83.61274352148439,207.4500418999436,15.7376807934625
2.048,-0.76,-0.24,9898,9982.975674986088,5122048,785996578.88634,0.003918489565091013,526.6014557714481,-0.1,83.16014119972863,215.4019298130802,16.262951061437253
2.048,-0.76,-0.24,9898,9982.975674986088,15362048,785996579.9103401,0.0027335147814726633,630.6772827254221,-0.1,81.2170425689042,165.47477594961555,12.981350729466588
2.048,-0.76,-0.24,9898,9982.975674986088,81922048,785996586.5663401,0.0015655558311454434,816.8619666041913,-0.1,83.17633960000256,123.55029269741172,8.985983874613748
2.048,-0.76,-0.24,9898,9982.975674986088,76802048,785996586.05434,0.0017344967452181505,639.4941206461259,-0.1,80.2953808872814,114.16743819835389,8.230681297568568
2.048,-0.76,-0.24,9898,9982.975674986088,71682048,785996585.54234,0.0011783784995307444,904.212373082203,-0.1,78.86425061303544,105.12549979653275,7.24724074161985
4.096,-0.76,-0.24,9898,9982.975674986088,-51204096,785996573.25434,0.0006513141848253028,1000.0,0.2823264418154291,84.7814801645643,98.49982437855004,5.238004240927215
4.096,-0.76,-0.24,9898,9982.975674986088,-71684096,785996571.2063401,0.0006523507732986609,1000.0,0.17554595924005623,88.82807823895197,103.6095636930818,5.437184097330128
4.096,-0.76,-0.24,9898,9982.975674986088,-61444096,785996572.23034,1e-10,11.220184543019636,-0.1,96.7434618315778,96.7434594679634,0.0
4.096,-0.76,-0.24,9898,9982.975674986088,-10244096,785996577.35034,0.0033936714476357063,525.5074335277583,-0.1,95.09292955499079,291.50594057361616,19.8198391022039
4.096,-0.76,-0.24,9898,9982.975674986088,4096,785996578.37434,0.0025557141178350617,624.817880168015,-0.1,88.56551595991343,234.18559455848165,17.06575978962368
4.096,-0.76,-0.24,9898,9982.975674986088,-20484096,785996576.3263401,0.0028352709716616977,502.2916125048854,-0.1,90.1372702310977,216.64503258416943,15.906461728057042
4.096,-0.76,-0.24,9898,9982.975674986088,61444096,785996584.5183401,0.0009916204978691334,789.5398878373854,-0.1,89.72799138623938,120.07450413156508,7.790572860236363
4.096,-0.76,-0.24,9898,9982.975674986088,71684096,785996585.54234,0.0011459098795022532,688.5753969552536,-0.1,82.23052878395366,115.55005993375687,8.163275218906099
4.096,-0.76,-0.24,9898,9982.975674986088,51204096,785996583.4943401,1e-10,11.220184543019636,-0.1,95.45459084623859,95.4545885379925,0.0
8.192,-0.76,-0.24,9898,9982.975674986088,-40968192,785996574.2783401,0.002016849892232052,564.0297888699738,-0.1,93.34761506295494,246.7421099367961,17.515392937290397
8.192,-0.76,-0.24,9898,9982.975674986088,-20488192,785996576.3263401,0.0019353814627185455,543.1509314218897,-0.1,93.18415661553065,225.0645280288794,16.24071250982227
8.192,-0.76,-0.24,9898,9982.975674986088,8192,785996578.37434,0.0015637699476287023,591.4122853310593,-0.1,90.20258846774338,188.47327093343932,14.019321129476701
16.384,-0.76,-0.24,9898,9982.975674986088,-409616384,785996574.2783401,0.001400640222755354,572.6749422567909,-0.1,98.47566048601473,248.96720114541023,17.348863977759205
16.384,-0.76,-0.24,9898,9982.975674986088,-819216384,785996570.18234,0.0013141233965309272,609.1059547867087,-0.1,98.05516548510104,243.06093467025377,17.029725140773866
0.256,-0.82,-0.32,7468,7546.558544360923,-76160256,785996570.75834,0.0011275916079733952,1000.0,1.6532935973733216,57.87488972096935,62.16204565925796,2.928192595540332
0.256,-0.82,-0.32,7468,7546.558544360923,-76800256,785996570.6943401,0.0016211856805277897,1000.0,1.3347306716352558,55.585949715579595,61.16037358172029,3.3389890284757446
0.256,-0.82,-0.32,7468,7546.558544360923,-67840256,785996571.59034,0.0018814032216408411,941.4838740785832,0.8760394948954913,60.87137891054165,66.34238220280055,3.307870400199772
0.256,-0.82,-0.32,7468,7546.558544360923,-67200256,785996571.65434,0.001492097872334277,967.8405200549564,0.9315130886965767,67.86592410480988,71.33452836976471,2.6338581073986633
0.256,-0.82,-0.32,7468,7546.558544360923,-16000256,785996576.77434,0.012584539977918658,132.6602560880083,-0.07063715715369939,57.404938035872284,65.64193584195962,4.058817021272907
0.256,-0.82,-0.32,7468,7546.558544360923,-15360256,785996576.83834,0.010767676431373323,112.69752660177879,0.1257260542269599,55.793389247145804,62.06802860363671,3.5424961133333395
0.256,-0.82,-0.32,7468,7546.558544360923,-11520256,785996577.2223401,0.002915796858456467,595.1269394640999,0.2946556447290052,57.34282302719103,66.53955258747217,4.288759624945455
0.256,-0.82,-0.32,7468,7546.558544360923,-12160256,785996577.1583401,0.001999478496278805,1000.0,0.46615346663799373,57.26099660824207,63.86957808845254,3.6355416323322376
0.256,-0.82,-0.32,7468,7546.558544360923,-14720256,785996576.90234,0.010736334568691592,131.81946421199663,-0.1,57.42006621106646,63.37499893927101,3.451067292361755
0.256,-0.82,-0.32,7468,7546.558544360923,-1280256,785996578.24634,0.004029695962296382,557.0263284219562,-0.1,68.75856766626359,85.71008657844791,5.822631520572863
0.256,-0.82,-0.32,7468,7546.558544360923,-1920256,785996578.18234,0.005198359596245603,414.7154168939624,-0.1,60.99356309166596,78.18970793283003,5.864493983484691
0.256,-0.82,-0.32,7468,7546.558544360923,-640256,785996578.31034,0.002667251335663627,1000.0,-0.1,65.43916485407817,84.57771218854177,6.186848524808668
0.256,-0.82,-0.32,7468,7546.558544360923,1280256,785996578.5023401,0.0022955883232622307,1000.0,-0.1,59.43862441656383,73.23080557773521,5.252081713220269
0.256,-0.82,-0.32,7468,7546.558544360923,8960256,785996579.2703401,0.006820638691745022,311.1532834340485,-0.1,58.28196126395576,74.79768589303734,5.747299301251255
0.256,-0.82,-0.32,7468,7546.558544360923,640256,785996578.4383401,0.0023693088159276207,1000.0,-0.1,61.31734663076051,76.450621251195,5.501504270730777
0.256,-0.82,-0.32,7468,7546.558544360923,14720256,785996579.8463401,0.010413625255093605,308.17899041306475,-0.1,61.70317127531419,100.53135799052527,8.812285369325153
0.256,-0.82,-0.32,7468,7546.558544360923,14080256,785996579.78234,0.008570328259438858,336.32842785062337,-0.1,60.61431061509941,91.94936111325956,7.916444972102079
0.256,-0.82,-0.32,7468,7546.558544360923,18560256,785996580.23034,0.006192891977290709,619.9025950927731,-0.1,62.331242393331,112.38410594453694,10.005284958581234
0.256,-0.82,-0.32,7468,7546.558544360923,19840256,785996580.35834,0.004521721149731638,1000.0,0.37470222662846725,59.402704342794955,94.78949475637529,8.412703538527948
0.256,-0.82,-0.32,7468,7546.558544360923,19200256,785996580.29434,0.004762194347432645,779.2429485345956,-0.1,63.053969392295386,104.4405672014342,9.097977556483508
0.256,-0.82,-0.32,7468,7546.558544360923,21120256,785996580.48634,0.004694660784144601,467.54225356297223,-0.1,62.9945094348394,79.43779937120925,5.734682194571875
0.256,-0.82,-0.32,7468,7546.558544360923,21760256,785996580.55034,0.004314285740501398,458.0472725091971,-0.1,66.7092488800191,80.73890620300955,5.29710436427119
0.256,-0.82,-0.32,7468,7546.558544360923,22400256,785996580.6143401,0.004091206701824176,508.1958598511904,-0.1,69.92426926484889,85.21741292109937,5.530487077328809
0.256,-0.82,-0.32,7468,7546.558544360923,28160256,785996581.19034,0.0017488081307898676,1000.0,0.3054993297196199,59.55328868118908,64.86487425306856,3.2593206567870805
0.256,-0.82,-0.32,7468,7546.558544360923,27520256,785996581.12634,0.0013958877503987928,1000.0,-0.1,60.207612833217354,65.10667766462906,3.1301964255975077
0.256,-0.82,-0.32,7468,7546.558544360923,28800256,785996581.25434,0.0012667129761699536,1000.0,-0.1,57.148800276392606,61.35563769589199,2.900633523732147
0.256,-0.82,-0.32,7468,7546.558544360923,46720256,785996583.0463401,0.0007924864082397655,1000.0,2.1,57.28201850889856,62.88794357716594,3.3484100908542795
0.256,-0.82,-0.32,7468,7546.558544360923,47360256,785996583.11034,0.0012447289475527633,719.004934944538,1.4912213907650937,57.41200653832552,61.35944220717619,2.8097813683098782
0.256,-0.82,-0.32,7468,7546.558544360923,81280256,785996586.5023401,0.002369058765364129,1000.0,0.7287474948123496,59.114957147042034,67.54239338856618,4.105468606998268
0.256,-0.82,-0.32,7468,7546.558544360923,80640256,785996586.4383401,0.001886814467925123,1000.0,0.8490619991861331,57.78266484066657,63.200766133601434,3.291838784914858
0.256,-0.82,-0.32,7468,7546.558544360923,78720256,785996586.24634,0.001984828720517782,1000.0,0.21850024902071447,59.60676424384521,66.8672737516859,3.810645485436998
0.256,-0.82,-0.32,7468,7546.558544360923,81920256,785996586.5663401,0.002736030257016974,1000.0,0.2664058833195695,60.02103907660414,73.78682516440321,5.24705366616334
0.256,-0.82,-0.32,7468,7546.558544360923,82560256,785996586.6303401,0.0025618741636873497,1000.0,0.16598815337013476,59.56734671648162,72.69569843421263,5.124129529535921
0.256,-0.82,-0.32,7468,7546.558544360923,90240256,785996587.3983401,0.003830534727596307,406.3740299715709,-0.1,61.22746903511995,69.70664072428852,4.118050919832966
0.256,-0.82,-0.32,7468,7546.558544360923,90880256,785996587.4623401,0.003360640652441488,457.6847768950718,-0.1,63.409217240273726,71.57875475897085,4.042162173564321
0.256,-0.82,-0.32,7468,7546.558544360923,96000256,785996587.9743401,0.003868507037539575,427.37481868212456,-0.1,69.04121370086287,78.57254797863597,4.366081602025573
0.512,-0.82,-0.32,7468,7546.558544360923,-79360512,785996570.4383401,0.0010061544438119403,1000.0,-0.1,68.62407655363715,73.86506869308009,3.237589269639661
0.512,-0.82,-0.32,7468,7546.558544360923,-70400512,785996571.3343401,0.0013414422194644865,1000.0,0.8107581616924638,64.79050289090011,70.3705617238648,3.3406762288389102
0.512,-0.82,-0.32,7468,7546.558544360923,-67840512,785996571.59034,0.0011224109151444718,1000.0,0.7413008569583922,70.72780203214953,74.58706620172626,2.778223954103316
0.512,-0.82,-0.32,7468,7546.558544360923,-40960512,785996574.2783401,0.001271626489776936,1000.0,1.3029659265063922,62.1089243739126,68.70677614083532,3.6325890951008253
0.512,-0.82,-0.32,7468,7546.558544360923,-39680512,785996574.40634,0.0016485748120180922,1000.0,1.0104194652175078,62.61094556329603,71.44684799641772,4.203784588468274
0.512,-0.82,-0.32,7468,7546.558544360923,-15360512,785996576.83834,0.005748542970411207,194.68180257388485,-0.1,64.31671245473575,72.96203599753068,4.1582023863190996
0.512,-0.82,-0.32,7468,7546.558544360923,-14080512,785996576.9663401,0.0018065207459047833,710.3348855305383,0.639786768271654,65.22672034452333,73.57830738667035,4.086951686072889
0.512,-0.82,-0.32,7468,7546.558544360923,-12800512,785996577.0943401,0.0022564805629730193,432.60603006217207,-0.1,62.271489455753525,69.15015175573494,3.7090867609106732
0.512,-0.82,-0.32,7468,7546.558544360923,-1280512,785996578.24634,0.0031395845204453014,704.8840236840817,-0.1,75.37400905153409,105.49816938274894,7.761979171733825
0.512,-0.82,-0.32,7468,7546.558544360923,-2560512,785996578.11834,0.0029632904804803794,785.6633672852046,-0.1,70.12795992643392,102.71250132880871,8.072737008273563
0.512,-0.82,-0.32,7468,7546.558544360923,-5120512,785996577.8623401,0.006222003879248193,303.22036074652374,-0.055185556299706076,69.73897263289942,96.44624094136299,7.308524927571031
0.512,-0.82,-0.32,7468,7546.558544360923,1280512,785996578.5023401,0.00266762367216336,780.7436833024063,-0.1,68.23184472586023,93.91721242613453,7.167338097267953
0.512,-0.82,-0.32,7468,7546.558544360923,19200512,785996580.29434,0.00463779218239156,600.4048372839873,-0.1,74.60569849516828,125.69872486276358,10.108711724804037
0.512,-0.82,-0.32,7468,7546.558544360923,16640512,785996580.0383401,0.004933325956140281,564.8693375007315,-0.1,71.99679485551965,125.0557517542253,10.301354949588491
0.512,-0.82,-0.32,7468,7546.558544360923,17920512,785996580.1663401,0.005622540107053961,465.9920114108084,-0.1,71.64927557878758,120.3993972440689,9.87422115058006
0.512,-0.82,-0.32,7468,7546.558544360923,21760512,785996580.55034,0.003944593708312978,483.2295969271407,-0.1,74.01659485763713,99.22380731812049,7.10031160731462
0.512,-0.82,-0.32,7468,7546.558544360923,25600512,785996580.93434,0.0021030481471660833,982.9987976170379,0.06573794340125132,69.18910401220481,87.85885260467364,6.110605304299867
0.512,-0.82,-0.32,7468,7546.558544360923,23040512,785996580.6783401,0.00290585970292519,612.1695136115499,-0.1,72.92650213206953,93.60811007268606,6.431424094338132
0.512,-0.82,-0.32,7468,7546.558544360923,44800512,785996582.8543401,0.0010332788326892336,199.2976237300581,1.6461781336041397,64.71287852487332,70.84281634617861,3.501410521862665
0.512,-0.82,-0.32,7468,7546.558544360923,43520512,785996582.72634,0.001023358467910927,1000.0,1.2357002291715373,67.37784493769861,71.4327356359984,2.8477677919029096
0.512,-0.82,-0.32,7468,7546.558544360923,52480512,785996583.6223401,0.0006837952651595499,1000.0,1.030582972540122,65.51714932180454,67.05302683674073,1.7526422994645479
0.512,-0.82,-0.32,7468,7546.558544360923,79360512,785996586.31034,0.002263534569618345,1000.0,0.5310380813222237,65.48920752584598,81.44883900961518,5.64971352968789
0.512,-0.82,-0.32,7468,7546.558544360923,78080512,785996586.18234,0.001655221277573593,1000.0,0.09171820233890739,65.87230132086759,77.17647029955958,4.754822599990875
0.512,-0.82,-0.32,7468,7546.558544360923,81920512,785996586.5663401,0.0022268977537783386,697.2406510495822,-0.1,68.79096536251495,83.44738369511711,5.414133048347105
0.512,-0.82,-0.32,7468,7546.558544360923,90880512,785996587.4623401,0.002206114685072156,566.2438168176815,-0.1,67.61545745859544,77.78540981960305,4.509978350504047
0.512,-0.82,-0.32,7468,7546.558544360923,89600512,785996587.3343401,0.0024083605247531875,563.0118315130323,-0.1,73.1155161791921,85.19017926578718,4.914196391394036
0.512,-0.82,-0.32,7468,7546.558544360923,93440512,785996587.71834,0.0025129142303654973,511.23793681754864,-0.1,73.14656202814209,84.23944493767861,4.71017683522318
0.512,-0.82,-0.32,7468,7546.558544360923,94720512,785996587.8463401,0.0015690267650094313,982.9683061562863,0.44019111900265057,65.68650542812307,73.7282946919147,4.010433708164649
0.512,-0.82,-0.32,7468,7546.558544360923,96000512,785996587.9743401,0.002045117732514519,668.909144165236,-0.08965990749941664,68.32645013255288,80.92767608487148,5.020204368811812
1.024,-0.82,-0.32,7468,7546.558544360923,-84481024,785996569.9263401,0.0007457501260230992,1000.0,-0.1,73.81381927237794,79.5076256832032,3.374553721849827
1.024,-0.82,-0.32,7468,7546.558544360923,-43521024,785996574.02234,0.00043087334245379646,108.14011065078911,2.1,68.57519744916635,76.03618281297882,3.862896675763531
1.024,-0.82,-0.32,7468,7546.558544360923,-46081024,785996573.76634,0.0007865085684620755,1000.0,1.272198650608854,68.13327864167852,73.05760668140476,3.1382568536454274
1.024,-0.82,-0.32,7468,7546.558544360923,-40961024,785996574.2783401,0.0003733329507654163,36.42008582836055,2.0390540556637626,69.82690913344375,78.0600819408167,4.057874519344567
1.024,-0.82,-0.32,7468,7546.558544360923,-5121024,785996577.8623401,0.003452727346281983,535.4947144934816,-0.1,79.94731216843353,126.31605866227359,9.630030788511537
1.024,-0.82,-0.32,7468,7546.558544360923,-2561024,785996578.11834,0.0033046420444284626,586.0425986431129,-0.1,77.89763812932472,128.00440065783826,10.010670559809022
1.024,-0.82,-0.32,7468,7546.558544360923,1024,785996578.37434,0.0036096527803266493,508.743793453577,-0.1,74.14678536303407,120.94375340491031,9.674395902781345
1.024,-0.82,-0.32,7468,7546.558544360923,12801024,785996579.65434,0.005196692165392927,480.02625685690566,-0.1,74.90503944607387,163.6907471087369,13.325592494344335
1.024,-0.82,-0.32,7468,7546.558544360923,15361024,785996579.9103401,0.004796514089737882,485.2038541318823,-0.1,84.40058012714704,160.84779713273417,12.3650488883455
1.024,-0.82,-0.32,7468,7546.558544360923,17921024,785996580.1663401,0.0040994792353445456,533.1290619893975,-0.1,80.61477491784805,146.10381669578447,11.444565677904638
1.024,-0.82,-0.32,7468,7546.558544360923,23041024,785996580.6783401,0.002153661137518181,626.6929994390543,-0.1,75.97906965151029,98.70793994504942,6.74223557783902
1.024,-0.82,-0.32,7468,7546.558544360923,25601024,785996580.93434,0.0013676584016211952,1000.0,-0.1,71.06003870095684,90.32796865542772,6.20772582424045
1.024,-0.82,-0.32,7468,7546.558544360923,74241024,785996585.7983401,0.001645695551641835,1000.0,0.2333319372343057,75.33612862618185,95.27407668097567,6.31473642439553
1.024,-0.82,-0.32,7468,7546.558544360923,76801024,785996586.05434,0.0016404184772215483,1000.0,0.26296485015807197,74.45317903209629,93.85616847536707,6.229444508665405
1.024,-0.82,-0.32,7468,7546.558544360923,79361024,785996586.31034,0.0013780274197285158,1000.0,-0.08710461682831845,72.63080485059898,91.7198817556751,6.178847288139775
1.024,-0.82,-0.32,7468,7546.558544360923,89601024,785996587.3343401,0.002300977322308543,538.2486456498951,-0.1,81.63591192534889,101.8732356519599,6.3619688346629
1.024,-0.82,-0.32,7468,7546.558544360923,92161024,785996587.59034,0.0019702877741569294,643.1930771432905,-0.1,78.69404561069118,98.94261061233419,6.363735538446426
1.024,-0.82,-0.32,7468,7546.558544360923,81921024,785996586.5663401,0.001801685043211539,735.5972934130095,-0.1,78.07335908956243,98.98410980447787,6.466954571498928
2.048,-0.82,-0.32,7468,7546.558544360923,-81922048,785996570.18234,0.000715466262731599,1000.0,-0.1,79.68770906158332,90.0710941321692,4.557057179932214
2.048,-0.82,-0.32,7468,7546.558544360923,-56322048,785996572.7423401,0.0007248822045956676,1000.0,0.1592168486505797,79.68367899229082,88.05573932120602,4.091958046929415
2.048,-0.82,-0.32,7468,7546.558544360923,-51202048,785996573.25434,0.0007942800679952003,1000.0,0.5531264177973871,78.50622929612875,86.59722112459002,4.0226836386823335
2.048,-0.82,-0.32,7468,7546.558544360923,2048,785996578.37434,0.003893841639233575,532.1811531770242,-0.1,83.67774736508929,203.0078874491649,15.448633601977596
2.048,-0.82,-0.32,7468,7546.558544360923,-5122048,785996577.8623401,0.003877181123195695,492.21239744519704,-0.1,87.87623518977142,190.01849115353258,14.292813296462048
2.048,-0.82,-0.32,7468,7546.558544360923,-10242048,785996577.35034,0.0037839515824691023,420.79738408180634,-0.1,82.67160597580701,156.16555221967516,12.123856337310183
2.048,-0.82,-0.32,7468,7546.558544360923,10242048,785996579.3983401,0.0036366184353506963,585.8130692772826,-0.1,83.29689097303486,203.89978769281282,15.530801442280946
2.048,-0.82,-0.32,7468,7546.558544360923,5122048,785996578.88634,0.004483838299138667,483.19781239457535,-0.1,83.6765670042545,216.88644836507962,16.322370009335355
2.048,-0.82,-0.32,7468,7546.558544360923,15362048,785996579.9103401,0.0029377446488482173,605.5741758465481,-0.1,80.83591966559842,163.29826365835044,12.842300727887665
2.048,-0.82,-0.32,7468,7546.558544360923,81922048,785996586.5663401,0.0018538106504406792,704.6868483906302,-0.1,85.26507483733008,126.58120931379516,9.090229312450273
2.048,-0.82,-0.32,7468,7546.558544360923,76802048,785996586.05434,0.0018000067063239328,640.7959375342319,-0.1,84.56969873597029,117.33943814914309,8.095645670750764
2.048,-0.82,-0.32,7468,7546.558544360923,71682048,785996585.54234,0.0011094763830391543,1000.0,-0.1,81.90806794165397,106.84639360741285,7.062340357949181
4.096,-0.82,-0.32,7468,7546.558544360923,-51204096,785996573.25434,0.0006701300285523489,1000.0,0.2780348701284484,83.9583409219515,97.11133778873341,5.128936900914634
4.096,-0.82,-0.32,7468,7546.558544360923,-71684096,785996571.2063401,0.0006332561104498825,1000.0,0.0905258861058785,93.80141314987867,107.42974959047814,5.22079236143317
4.096,-0.82,-0.32,7468,7546.558544360923,-61444096,785996572.23034,1e-10,11.220184543019636,-0.1,99.56056666823655,99.56056481487917,0.0
4.096,-0.82,-0.32,7468,7546.558544360923,-10244096,785996577.35034,0.003698762190893747,500.17909407729246,-0.1,95.69040249318712,287.77812016219696,19.600393754667778
4.096,-0.82,-0.32,7468,7546.558544360923,4096,785996578.37434,0.0026575841617073395,618.5008990338617,-0.1,89.39953144322766,230.01067880701473,16.76968379927225
4.096,-0.82,-0.32,7468,7546.558544360923,-20484096,785996576.3263401,0.0031967187118724797,463.76976817840847,-0.1,91.08507110696408,216.54682600600773,15.84056532444746
4.096,-0.82,-0.32,7468,7546.558544360923,61444096,785996584.5183401,0.0010685152712062063,752.4623616167905,-0.1,90.26756686152368,120.24028364063132,7.74244364255984
4.096,-0.82,-0.32,7468,7546.558544360923,71684096,785996585.54234,0.0012067884750335952,676.3490842319829,-0.1,85.31614335851745,117.97897620385945,8.082429442357292
4.096,-0.82,-0.32,7468,7546.558544360923,51204096,785996583.4943401,0.0006686997008737125,786.8284922605648,0.058892212260149804,86.26233259768745,97.50180415343598,4.741196379765035
8.192,-0.82,-0.32,7468,7546.558544360923,-40968192,785996574.2783401,0.002107140572166484,556.8549714905291,-0.1,96.04015414327979,244.1890554116634,17.21330306875375
8.192,-0.82,-0.32,7468,7546.558544360923,-20488192,785996576.3263401,0.0020988280771804054,517.4336674228931,-0.1,94.88840535738086,223.89625122259832,16.06286685901477
8.192,-0.82,-0.32,7468,7546.558544360923,8192,785996578.37434,0.0013246619376501485,753.0627244329291,0.02078667877898942,93.35222825712734,186.61807657573638,13.657660730784686
16.384,-0.82,-0.32,7468,7546.558544360923,-409616384,785996574.2783401,0.001488610326145377,556.1953275521677,-0.1,101.1214405920694,247.76050235408258,17.125364916521526
16.384,-0.82,-0.32,7468,7546.558544360923,-819216384,785996570.18234,0.0012784384951251154,646.0365697815889,-0.1,103.49464739328685,240.49989466884978,16.55326235372127
0.256,0.8,0.72,4632,4571.719227994261,-76160256,785996570.75834,0.0015667337799033234,1000.0,1.76310106924994,56.32731828156919,60.44341508727913,2.8691799545200842
0.256,0.8,0.72,4632,4571.719227994261,-76800256,785996570.6943401,0.001998654991146601,1000.0,0.6030777420390827,55.1451396377572,58.2534989228961,2.4933348291550828
0.256,0.8,0.72,4632,4571.719227994261,-67840256,785996571.59034,0.002520793109758257,1000.0,1.097495965568806,60.76566005035539,65.50364376301928,3.0783059343294292
0.256,0.8,0.72,4632,4571.719227994261,-67200256,785996571.65434,0.002050112276407277,1000.0,1.7367668892939985,60.822884557520084,67.61458534177962,3.685566655009656
0.256,0.8,0.72,4632,4571.719227994261,-16000256,785996576.77434,0.009351114888588953,214.58313405713113,-0.1,59.08302441325199,65.47795970083267,3.576292853663044
0.256,0.8,0.72,4632,4571.719227994261,-15360256,785996576.83834,0.0036223280911507855,299.4137672896736,0.5832125113515161,56.919489140033285,60.22301715963508,2.5704194286543167
0.256,0.8,0.72,4632,4571.719227994261,-11520256,785996577.2223401,0.0019633546260563986,1000.0,-0.1,61.01984857022706,66.8680620337949,3.4200039367134765
0.256,0.8,0.72,4632,4571.719227994261,-12160256,785996577.1583401,0.0017674841807052873,1000.0,-0.1,62.06118190110309,66.68093612121297,3.0396559739910947
0.256,0.8,0.72,4632,4571.719227994261,-14720256,785996576.90234,0.0015245380775094856,1000.0,0.6992316941009811,59.584823994390035,61.2957688225826,1.8498350349112576
0.256,0.8,0.72,4632,4571.719227994261,-1280256,785996578.24634,0.0028655314251355857,955.8756176808184,-0.1,68.6966543877746,79.576616829511,4.664753464382956
0.256,0.8,0.72,4632,4571.719227994261,-1920256,785996578.18234,0.003955602595470332,684.3160849918572,-0.1,65.15989606972853,76.9389376811294,4.853666987217164
0.256,0.8,0.72,4632,4571.719227994261,-640256,785996578.31034,0.003467657715895747,943.0912632179497,-0.1,63.68265455921376,79.98789339566139,5.710558437919645
0.256,0.8,0.72,4632,4571.719227994261,1280256,785996578.5023401,0.00456178668723736,698.3856951648244,0.11599955884021247,56.94724361373343,71.61210795601319,5.41569281667263
0.256,0.8,0.72,4632,4571.719227994261,8960256,785996579.2703401,0.002808252298840174,887.0462041053169,-0.1,69.36476911518338,78.89038398784727,4.364771442507361
0.256,0.8,0.72,4632,4571.719227994261,640256,785996578.4383401,0.003110104381180361,1000.0,-0.1,60.76070851761139,75.59693793988023,5.447243233465684
0.256,0.8,0.72,4632,4571.719227994261,14720256,785996579.8463401,0.005327252729908979,762.9330833421212,-0.1,83.81318246527623,108.30732492861219,6.999163159026365
0.256,0.8,0.72,4632,4571.719227994261,14080256,785996579.78234,0.004478822070061974,824.2495266351808,-0.1,79.8707341492707,99.90690882673013,6.330272455030578
0.256,0.8,0.72,4632,4571.719227994261,18560256,785996580.23034,0.005776796375477115,895.4037309039427,-0.1,70.46170332306144,111.43229383216345,9.052136820563641
0.256,0.8,0.72,4632,4571.719227994261,19840256,785996580.35834,0.005084904265150413,866.5016859688802,-0.1,65.27486136738143,94.98910046105819,7.708986845711537
0.256,0.8,0.72,4632,4571.719227994261,19200256,785996580.29434,0.005006284949219073,981.6092579610411,-0.1,66.7709271074322,103.40700917058109,8.559916128461644
